Age,Annual Salary (USD),Device Used
48.0,29748.0,Tablet
41.0,66013.0,Mobile
31.0,176275.0,Mobile
62.0,130091.0,Desktop
42.0,35715.0,Mobile
51.0,188651.0,Desktop
20.0,17906.0,Tablet
41.0,108125.0,Desktop
59.0,26808.0,Tablet
26.0,167184.0,Mobile
43.0,79945.0,Mobile
37.0,82105.0,Desktop
57.0,125212.0,Mobile
27.0,41419.0,Tablet
36.0,141258.0,Desktop
20.0,26156.0,Desktop
41.0,20062.0,Desktop
22.0,199889.0,Tablet
20.0,173817.0,Tablet
44.0,49940.0,Desktop
33.0,37463.0,Mobile
66.0,51188.0,Tablet
32.0,86813.0,Mobile
52.0,49017.0,Mobile
29.0,129375.0,Tablet
58.0,176316.0,Desktop
61.0,17697.0,Mobile
43.0,160975.0,Tablet
64.0,125930.0,Mobile
51.0,69086.0,Mobile
40.0,103385.0,Mobile
48.0,51652.0,Tablet
67.0,153326.0,Tablet
37.0,76631.0,Tablet
29.0,95527.0,Mobile
40.0,191649.0,Tablet
21.0,119084.0,Mobile
40.0,134771.0,Desktop
65.0,128645.0,Desktop
65.0,74019.0,Tablet
18.0,166539.0,Tablet
42.0,135807.0,Tablet
19.0,119528.0,Desktop
47.0,80233.0,Mobile
20.0,15372.0,Desktop
38.0,86564.0,Mobile
42.0,138297.0,Mobile
37.0,143058.0,Tablet
66.0,78615.0,Mobile
69.0,44445.0,Mobile
39.0,100532.0,Tablet
38.0,124435.0,Desktop
50.0,170203.0,Desktop
69.0,168806.0,Desktop
55.0,180172.0,Desktop
32.0,160810.0,Desktop
63.0,91974.0,Mobile
69.0,136049.0,Desktop
32.0,194871.0,Tablet
63.0,193501.0,Desktop
42.0,146827.0,Tablet
38.0,77716.0,Tablet
41.0,84061.0,Desktop
22.0,44884.0,Desktop
23.0,16796.0,Mobile
66.0,159826.0,Mobile
60.0,158233.0,Tablet
65.0,132747.0,Desktop
61.0,82713.0,Tablet
64.0,108668.0,Tablet
40.0,82586.0,Mobile
21.0,197213.0,Desktop
44.0,137206.0,Desktop
35.0,105666.0,Tablet
38.0,128796.0,Tablet
45.0,53577.0,Tablet
52.0,69765.0,Desktop
39.0,39841.0,Desktop
57.0,40498.0,Tablet
40.0,123567.0,Mobile
20.0,127642.0,Desktop
57.0,82229.0,Tablet
67.0,142855.0,Desktop
27.0,78914.0,Mobile
42.0,197275.0,Desktop
69.0,126399.0,Tablet
66.0,29838.0,Desktop
25.0,116224.0,Mobile
28.0,101765.0,Tablet
22.0,84703.0,Desktop
62.0,168687.0,Desktop
54.0,199847.0,Mobile
62.0,56845.0,Mobile
55.0,53907.0,Desktop
46.0,177230.0,Desktop
22.0,199248.0,Mobile
26.0,70421.0,Mobile
65.0,48330.0,Desktop
19.0,194217.0,Tablet
18.0,70244.0,Desktop
57.0,136696.0,Tablet
68.0,55564.0,Mobile
47.0,118963.0,Mobile
28.0,195568.0,Tablet
45.0,136299.0,Desktop
61.0,135972.0,Desktop
29.0,77469.0,Desktop
56.0,17716.0,Tablet
43.0,178433.0,Desktop
30.0,42254.0,Desktop
25.0,57632.0,Mobile
45.0,118964.0,Desktop
47.0,124623.0,Tablet
26.0,36277.0,Mobile
56.0,141833.0,Desktop
48.0,32503.0,Desktop
38.0,115566.0,Mobile
64.0,101921.0,Desktop
51.0,178307.0,Desktop
48.0,91180.0,Tablet
69.0,167759.0,Desktop
42.0,194481.0,Tablet
29.0,124264.0,Desktop
18.0,186170.0,Mobile
39.0,179622.0,Tablet
57.0,47864.0,Desktop
54.0,154850.0,Desktop
64.0,175855.0,Tablet
18.0,111923.0,Mobile
18.0,60596.0,Tablet
59.0,167367.0,Mobile
59.0,164694.0,Mobile
38.0,195153.0,Tablet
32.0,171564.0,Desktop
34.0,144739.0,Desktop
39.0,34733.0,Tablet
55.0,124082.0,Tablet
52.0,27372.0,Mobile
62.0,126950.0,Mobile
33.0,50256.0,Desktop
25.0,199017.0,Desktop
64.0,88353.0,Tablet
34.0,99757.0,Tablet
34.0,129687.0,Tablet
43.0,120700.0,Tablet
30.0,164297.0,Tablet
34.0,73546.0,Mobile
55.0,23064.0,Desktop
34.0,118073.0,Mobile
65.0,160058.0,Tablet
31.0,56689.0,Tablet
62.0,178915.0,Desktop
23.0,59006.0,Mobile
52.0,47195.0,Desktop
63.0,15203.0,Tablet
31.0,186735.0,Desktop
64.0,192886.0,Desktop
25.0,60248.0,Desktop
32.0,22460.0,Mobile
44.0,133463.0,Mobile
30.0,72230.0,Tablet
66.0,137268.0,Mobile
48.0,150427.0,Desktop
52.0,46935.0,Desktop
23.0,132739.0,Desktop
22.0,17663.0,Tablet
39.0,187463.0,Mobile
66.0,109903.0,Desktop
40.0,165618.0,Tablet
42.0,146110.0,Desktop
51.0,193884.0,Tablet
43.0,25318.0,Tablet
64.0,154992.0,Tablet
22.0,76243.0,Tablet
43.0,125723.0,Desktop
37.0,99044.0,Desktop
23.0,169855.0,Tablet
23.0,51902.0,Desktop
67.0,112845.0,Tablet
35.0,182611.0,Tablet
21.0,86074.0,Desktop
34.0,63949.0,Desktop
31.0,119765.0,Tablet
31.0,61543.0,Tablet
30.0,26398.0,Desktop
24.0,160844.0,Mobile
61.0,88436.0,Desktop
32.0,175083.0,Desktop
36.0,124809.0,Tablet
60.0,65396.0,Tablet
64.0,125583.0,Mobile
61.0,81193.0,Desktop
52.0,124461.0,Desktop
34.0,35840.0,Desktop
52.0,173691.0,Desktop
36.0,113119.0,Tablet
37.0,95061.0,Tablet
53.0,78900.0,Desktop
52.0,60384.0,Tablet
49.0,139679.0,Desktop
65.0,44917.0,Tablet
61.0,127301.0,Tablet
57.0,103155.0,Mobile
41.0,85071.0,Desktop
34.0,71425.0,Tablet
24.0,95116.0,Tablet
60.0,190658.0,Desktop
67.0,76321.0,Tablet
18.0,82512.0,Tablet
52.0,116973.0,Tablet
49.0,133880.0,Tablet
53.0,62055.0,Mobile
30.0,15937.0,Mobile
23.0,32673.0,Desktop
31.0,117974.0,Mobile
54.0,87957.0,Desktop
65.0,194654.0,Tablet
32.0,175572.0,Mobile
64.0,27953.0,Desktop
21.0,82052.0,Mobile
57.0,192412.0,Mobile
33.0,58042.0,Desktop
45.0,134180.0,Desktop
33.0,86706.0,Desktop
21.0,172579.0,Mobile
62.0,139765.0,Tablet
43.0,148425.0,Mobile
45.0,26999.0,Tablet
49.0,91474.0,Tablet
62.0,78134.0,Tablet
19.0,146652.0,Tablet
48.0,85086.0,Mobile
20.0,60248.0,Mobile
25.0,132651.0,Tablet
41.0,77249.0,Desktop
32.0,182956.0,Tablet
60.0,162500.0,Mobile
48.0,22647.0,Mobile
26.0,83079.0,Tablet
56.0,95094.0,Desktop
62.0,68546.0,Tablet
19.0,198776.0,Mobile
25.0,95919.0,Desktop
24.0,45033.0,Mobile
61.0,100075.0,Desktop
68.0,100625.0,Tablet
56.0,113820.0,Desktop
59.0,46000.0,Desktop
33.0,87113.0,Tablet
52.0,158701.0,Desktop
47.0,182498.0,Mobile
27.0,152994.0,Mobile
55.0,108435.0,Desktop
35.0,141956.0,Desktop
67.0,114294.0,Desktop
22.0,76049.0,Mobile
46.0,111155.0,Tablet
56.0,22721.0,Desktop
51.0,131539.0,Mobile
60.0,187029.0,Tablet
62.0,116013.0,Mobile
40.0,199231.0,Mobile
22.0,126870.0,Tablet
47.0,82714.0,Desktop
23.0,110166.0,Mobile
63.0,126992.0,Mobile
61.0,24747.0,Desktop
21.0,146050.0,Mobile
46.0,139102.0,Mobile
40.0,167390.0,Mobile
23.0,144244.0,Desktop
49.0,172691.0,Mobile
59.0,88640.0,Tablet
35.0,62746.0,Desktop
32.0,153410.0,Mobile
57.0,81704.0,Desktop
49.0,144511.0,Tablet
26.0,71500.0,Tablet
54.0,157395.0,Desktop
27.0,83163.0,Desktop
37.0,143191.0,Desktop
23.0,33919.0,Mobile
65.0,164728.0,Mobile
20.0,68956.0,Mobile
59.0,31544.0,Mobile
28.0,65936.0,Tablet
60.0,34566.0,Tablet
34.0,141854.0,Desktop
49.0,29880.0,Mobile
21.0,198848.0,Desktop
21.0,158008.0,Tablet
34.0,111284.0,Tablet
58.0,27198.0,Mobile
36.0,23376.0,Desktop
22.0,82432.0,Mobile
49.0,124791.0,Desktop
39.0,181244.0,Mobile
23.0,163188.0,Mobile
52.0,78295.0,Mobile
39.0,155885.0,Mobile
18.0,66313.0,Tablet
37.0,121873.0,Desktop
39.0,35232.0,Tablet
65.0,48609.0,Tablet
28.0,131859.0,Desktop
30.0,54021.0,Desktop
59.0,60108.0,Mobile
20.0,145221.0,Mobile
26.0,100305.0,Desktop
29.0,19821.0,Desktop
40.0,135501.0,Tablet
31.0,163869.0,Desktop
50.0,80580.0,Desktop
35.0,164142.0,Tablet
66.0,20236.0,Mobile
58.0,41745.0,Mobile
26.0,152697.0,Desktop
40.0,108353.0,Tablet
27.0,165181.0,Mobile
36.0,172071.0,Tablet
64.0,186849.0,Desktop
22.0,19014.0,Mobile
64.0,53548.0,Desktop
69.0,56033.0,Desktop
40.0,198242.0,Desktop
47.0,54060.0,Tablet
42.0,82096.0,Desktop
45.0,73235.0,Tablet
51.0,91860.0,Desktop
62.0,107001.0,Mobile
65.0,110285.0,Tablet
64.0,40822.0,Mobile
42.0,97392.0,Desktop
27.0,135123.0,Tablet
31.0,49985.0,Mobile
59.0,40276.0,Mobile
63.0,189111.0,Desktop
47.0,149059.0,Mobile
58.0,23330.0,Mobile
42.0,172045.0,Mobile
31.0,164593.0,Mobile
52.0,90811.0,Tablet
69.0,63119.0,Desktop
65.0,129619.0,Tablet
51.0,173624.0,Mobile
27.0,52603.0,Mobile
52.0,43940.0,Desktop
28.0,192037.0,Desktop
28.0,23377.0,Mobile
38.0,77308.0,Mobile
38.0,50961.0,Desktop
39.0,19928.0,Desktop
62.0,24604.0,Mobile
24.0,63029.0,Desktop
34.0,108300.0,Tablet
19.0,159849.0,Mobile
29.0,186436.0,Tablet
59.0,67068.0,Desktop
35.0,171663.0,Mobile
28.0,177977.0,Desktop
33.0,127236.0,Mobile
66.0,118949.0,Desktop
68.0,150333.0,Desktop
35.0,180775.0,Desktop
52.0,52306.0,Desktop
43.0,84962.0,Mobile
33.0,77432.0,Desktop
23.0,147430.0,Desktop
61.0,93959.0,Desktop
60.0,49537.0,Mobile
64.0,42337.0,Mobile
64.0,140762.0,Mobile
65.0,144162.0,Mobile
59.0,78247.0,Mobile
29.0,106301.0,Tablet
30.0,192565.0,Desktop
21.0,32576.0,Mobile
56.0,50584.0,Mobile
19.0,54035.0,Mobile
43.0,108733.0,Tablet
44.0,169481.0,Mobile
44.0,150928.0,Desktop
32.0,110980.0,Tablet
25.0,102163.0,Desktop
24.0,187257.0,Desktop
64.0,182817.0,Mobile
63.0,175784.0,Mobile
57.0,27023.0,Tablet
29.0,140524.0,Desktop
30.0,115187.0,Desktop
60.0,77919.0,Mobile
34.0,15540.0,Tablet
34.0,23837.0,Mobile
53.0,167257.0,Tablet
38.0,118030.0,Tablet
25.0,79889.0,Tablet
22.0,169478.0,Tablet
43.0,64054.0,Mobile
33.0,196912.0,Tablet
53.0,24046.0,Tablet
45.0,67495.0,Desktop
46.0,55579.0,Tablet
64.0,74821.0,Desktop
29.0,110877.0,Desktop
54.0,91668.0,Desktop
47.0,180247.0,Tablet
40.0,24012.0,Tablet
33.0,22030.0,Mobile
31.0,137047.0,Mobile
27.0,158099.0,Tablet
24.0,108399.0,Desktop
62.0,33565.0,Tablet
69.0,175362.0,Tablet
54.0,116536.0,Desktop
46.0,128921.0,Tablet
20.0,171072.0,Desktop
32.0,196775.0,Mobile
53.0,179197.0,Desktop
64.0,157710.0,Desktop
63.0,106122.0,Mobile
69.0,72540.0,Desktop
36.0,24225.0,Tablet
30.0,171509.0,Mobile
59.0,111774.0,Mobile
38.0,97268.0,Tablet
54.0,43353.0,Desktop
44.0,63531.0,Desktop
69.0,147730.0,Tablet
46.0,40150.0,Desktop
37.0,159387.0,Mobile
42.0,164275.0,Tablet
23.0,136159.0,Desktop
53.0,53649.0,Mobile
19.0,185495.0,Mobile
39.0,35392.0,Mobile
49.0,152115.0,Tablet
33.0,31867.0,Desktop
35.0,117216.0,Mobile
22.0,146429.0,Tablet
53.0,191512.0,Desktop
47.0,170901.0,Mobile
62.0,141874.0,Tablet
36.0,187866.0,Desktop
40.0,180030.0,Desktop
51.0,45408.0,Desktop
30.0,41279.0,Mobile
60.0,175539.0,Tablet
46.0,117868.0,Mobile
53.0,70131.0,Desktop
39.0,56452.0,Mobile
69.0,91855.0,Mobile
69.0,172768.0,Tablet
64.0,78612.0,Mobile
53.0,42578.0,Tablet
26.0,16908.0,Desktop
56.0,113059.0,Mobile
68.0,94368.0,Mobile
36.0,157658.0,Tablet
55.0,166792.0,Tablet
23.0,85940.0,Desktop
69.0,102878.0,Tablet
64.0,147697.0,Mobile
32.0,112543.0,Tablet
37.0,184258.0,Desktop
26.0,183226.0,Tablet
49.0,180229.0,Mobile
21.0,32871.0,Tablet
67.0,144742.0,Tablet
35.0,127961.0,Mobile
22.0,70653.0,Tablet
37.0,155180.0,Mobile
40.0,130398.0,Mobile
28.0,49984.0,Mobile
54.0,78478.0,Tablet
39.0,39290.0,Mobile
21.0,160505.0,Desktop
46.0,183671.0,Tablet
61.0,156890.0,Mobile
51.0,21984.0,Tablet
30.0,187432.0,Tablet
59.0,81286.0,Mobile
26.0,20594.0,Tablet
59.0,153243.0,Mobile
48.0,111624.0,Mobile
24.0,131575.0,Mobile
21.0,65570.0,Tablet
36.0,132291.0,Desktop
59.0,110350.0,Tablet
47.0,198995.0,Mobile
48.0,143742.0,Tablet
52.0,134788.0,Desktop
38.0,77405.0,Desktop
48.0,126606.0,Mobile
36.0,77653.0,Tablet
48.0,156282.0,Mobile
49.0,74380.0,Desktop
19.0,188677.0,Tablet
69.0,116791.0,Tablet
27.0,135598.0,Desktop
19.0,176897.0,Mobile
19.0,135996.0,Tablet
41.0,134421.0,Mobile
34.0,179863.0,Desktop
49.0,90237.0,Tablet
33.0,107150.0,Desktop
33.0,95202.0,Tablet
63.0,85775.0,Desktop
56.0,99266.0,Desktop
48.0,81391.0,Mobile
60.0,89894.0,Desktop
41.0,65817.0,Mobile
18.0,84574.0,Mobile
28.0,57932.0,Tablet
38.0,78404.0,Mobile
21.0,35071.0,Desktop
24.0,190400.0,Mobile
43.0,68694.0,Desktop
64.0,15733.0,Tablet
67.0,76127.0,Mobile
29.0,181761.0,Mobile
48.0,190361.0,Mobile
34.0,93345.0,Desktop
50.0,159758.0,Tablet
28.0,84034.0,Mobile
45.0,122620.0,Mobile
49.0,150789.0,Tablet
18.0,19854.0,Mobile
64.0,115162.0,Tablet
45.0,123787.0,Desktop
59.0,29358.0,Desktop
24.0,167929.0,Tablet
19.0,19960.0,Desktop
59.0,182355.0,Tablet
41.0,41576.0,Mobile
21.0,106909.0,Tablet
61.0,33700.0,Mobile
36.0,189612.0,Desktop
43.0,66166.0,Mobile
28.0,62417.0,Mobile
57.0,34412.0,Tablet
67.0,112760.0,Desktop
60.0,74291.0,Tablet
28.0,106255.0,Desktop
62.0,150303.0,Tablet
20.0,22521.0,Mobile
29.0,138815.0,Tablet
20.0,26349.0,Tablet
59.0,47768.0,Tablet
44.0,110168.0,Tablet
66.0,77985.0,Tablet
19.0,22611.0,Tablet
66.0,34012.0,Mobile
33.0,64725.0,Tablet
19.0,16548.0,Mobile
47.0,105297.0,Tablet
37.0,160060.0,Mobile
55.0,109729.0,Tablet
45.0,29497.0,Mobile
42.0,145337.0,Desktop
49.0,165948.0,Mobile
27.0,172891.0,Mobile
59.0,153911.0,Mobile
57.0,53457.0,Tablet
50.0,131584.0,Tablet
30.0,132143.0,Mobile
58.0,123296.0,Desktop
59.0,143919.0,Mobile
64.0,76976.0,Tablet
54.0,25275.0,Mobile
33.0,53151.0,Tablet
62.0,49173.0,Desktop
39.0,108800.0,Desktop
37.0,58612.0,Mobile
67.0,30960.0,Desktop
60.0,19538.0,Desktop
44.0,65338.0,Desktop
58.0,43709.0,Desktop
33.0,148211.0,Mobile
51.0,181518.0,Desktop
49.0,182634.0,Desktop
43.0,165175.0,Mobile
42.0,62204.0,Tablet
19.0,39432.0,Desktop
29.0,183442.0,Tablet
57.0,140211.0,Mobile
26.0,166413.0,Tablet
29.0,21069.0,Tablet
43.0,159365.0,Desktop
26.0,113582.0,Tablet
27.0,115895.0,Mobile
49.0,138529.0,Tablet
51.0,145640.0,Tablet
65.0,173626.0,Desktop
37.0,113658.0,Tablet
56.0,128982.0,Mobile
19.0,99162.0,Desktop
18.0,52667.0,Mobile
68.0,66632.0,Mobile
53.0,113861.0,Desktop
41.0,61106.0,Mobile
44.0,84022.0,Desktop
19.0,97081.0,Desktop
48.0,145891.0,Mobile
31.0,103164.0,Mobile
19.0,130386.0,Desktop
46.0,123469.0,Tablet
32.0,84080.0,Tablet
29.0,100697.0,Mobile
54.0,181045.0,Desktop
45.0,33376.0,Mobile
37.0,144942.0,Mobile
56.0,65184.0,Tablet
41.0,75854.0,Desktop
38.0,102936.0,Tablet
27.0,85455.0,Mobile
63.0,131521.0,Mobile
31.0,92934.0,Mobile
54.0,103904.0,Desktop
35.0,168802.0,Mobile
41.0,33167.0,Tablet
31.0,78178.0,Tablet
51.0,32568.0,Desktop
29.0,87369.0,Mobile
39.0,74657.0,Desktop
23.0,15571.0,Mobile
53.0,183140.0,Tablet
62.0,35122.0,Mobile
53.0,146655.0,Desktop
39.0,137011.0,Desktop
31.0,168035.0,Desktop
33.0,117874.0,Desktop
53.0,43364.0,Tablet
42.0,86227.0,Mobile
49.0,90861.0,Mobile
50.0,104950.0,Mobile
62.0,20126.0,Tablet
53.0,107144.0,Mobile
37.0,18762.0,Desktop
35.0,17786.0,Desktop
55.0,82078.0,Desktop
20.0,131363.0,Mobile
40.0,93349.0,Desktop
49.0,162489.0,Mobile
62.0,31294.0,Tablet
33.0,83335.0,Tablet
22.0,137184.0,Desktop
21.0,87459.0,Mobile
38.0,65209.0,Mobile
57.0,21938.0,Desktop
68.0,137285.0,Mobile
31.0,119875.0,Desktop
56.0,189993.0,Mobile
48.0,150460.0,Mobile
31.0,83163.0,Mobile
23.0,22247.0,Tablet
29.0,37575.0,Tablet
33.0,35146.0,Desktop
34.0,37371.0,Mobile
62.0,107243.0,Tablet
40.0,122102.0,Tablet
31.0,66507.0,Tablet
24.0,41875.0,Desktop
63.0,28792.0,Mobile
49.0,194795.0,Tablet
32.0,98253.0,Mobile
61.0,100928.0,Tablet
34.0,99393.0,Tablet
58.0,86679.0,Tablet
64.0,164542.0,Tablet
61.0,34734.0,Tablet
51.0,159175.0,Mobile
22.0,62728.0,Tablet
62.0,105487.0,Mobile
44.0,182550.0,Tablet
69.0,196917.0,Desktop
40.0,45766.0,Tablet
57.0,190587.0,Mobile
31.0,60240.0,Tablet
32.0,177360.0,Mobile
60.0,82310.0,Mobile
50.0,130261.0,Tablet
48.0,52432.0,Tablet
52.0,135050.0,Desktop
34.0,119775.0,Mobile
45.0,37497.0,Mobile
36.0,43283.0,Tablet
63.0,127597.0,Mobile
40.0,187184.0,Mobile
49.0,187760.0,Tablet
57.0,127039.0,Desktop
30.0,90280.0,Tablet
37.0,84199.0,Tablet
52.0,27463.0,Desktop
22.0,103614.0,Desktop
26.0,184981.0,Mobile
46.0,152232.0,Tablet
23.0,125840.0,Mobile
42.0,42682.0,Tablet
48.0,142776.0,Mobile
39.0,120446.0,Tablet
19.0,111401.0,Tablet
62.0,167477.0,Tablet
22.0,185148.0,Mobile
44.0,155398.0,Tablet
42.0,183582.0,Mobile
25.0,100065.0,Mobile
18.0,39527.0,Tablet
37.0,116019.0,Mobile
61.0,56313.0,Mobile
40.0,36777.0,Tablet
49.0,77382.0,Mobile
28.0,188334.0,Tablet
56.0,51499.0,Tablet
64.0,30390.0,Tablet
41.0,191653.0,Tablet
28.0,72853.0,Tablet
46.0,32921.0,Mobile
43.0,186932.0,Mobile
33.0,47945.0,Tablet
52.0,164832.0,Mobile
37.0,186578.0,Desktop
63.0,18243.0,Desktop
20.0,149738.0,Desktop
18.0,34411.0,Mobile
64.0,98940.0,Mobile
18.0,38586.0,Mobile
34.0,95168.0,Mobile
19.0,82510.0,Desktop
46.0,73862.0,Tablet
37.0,16258.0,Desktop
23.0,120356.0,Desktop
25.0,34494.0,Mobile
46.0,57202.0,Desktop
65.0,159600.0,Mobile
68.0,99673.0,Mobile
50.0,132363.0,Mobile
20.0,143839.0,Mobile
52.0,95544.0,Tablet
22.0,92400.0,Tablet
44.0,146028.0,Mobile
61.0,113723.0,Tablet
29.0,122148.0,Desktop
37.0,75589.0,Tablet
62.0,177504.0,Tablet
37.0,161274.0,Mobile
26.0,93637.0,Tablet
56.0,142088.0,Mobile
21.0,31238.0,Mobile
68.0,26179.0,Mobile
36.0,45793.0,Tablet
55.0,23004.0,Mobile
44.0,129462.0,Mobile
62.0,36116.0,Mobile
60.0,139439.0,Desktop
30.0,101047.0,Mobile
30.0,128917.0,Mobile
39.0,46856.0,Tablet
45.0,17488.0,Tablet
69.0,98432.0,Tablet
64.0,86152.0,Desktop
62.0,131331.0,Tablet
39.0,47791.0,Mobile
60.0,115641.0,Tablet
36.0,46027.0,Desktop
25.0,158663.0,Mobile
69.0,19726.0,Mobile
25.0,19133.0,Tablet
59.0,81280.0,Tablet
43.0,78044.0,Tablet
65.0,101097.0,Tablet
68.0,175885.0,Tablet
43.0,105105.0,Mobile
40.0,152012.0,Desktop
60.0,38196.0,Desktop
30.0,21217.0,Tablet
45.0,34433.0,Desktop
26.0,25934.0,Tablet
37.0,69377.0,Tablet
36.0,41198.0,Desktop
65.0,59357.0,Desktop
56.0,62787.0,Tablet
68.0,172435.0,Mobile
29.0,193531.0,Desktop
32.0,170091.0,Desktop
48.0,100275.0,Mobile
31.0,171661.0,Desktop
28.0,56113.0,Tablet
43.0,157165.0,Tablet
59.0,194012.0,Desktop
44.0,140182.0,Tablet
28.0,38792.0,Desktop
55.0,122112.0,Tablet
51.0,198273.0,Mobile
60.0,167099.0,Tablet
36.0,87381.0,Tablet
23.0,152882.0,Tablet
63.0,161300.0,Tablet
69.0,50225.0,Mobile
55.0,41187.0,Mobile
66.0,150313.0,Tablet
59.0,165565.0,Mobile
45.0,25729.0,Tablet
18.0,27549.0,Mobile
52.0,53013.0,Mobile
57.0,39347.0,Tablet
25.0,183280.0,Tablet
69.0,79772.0,Tablet
64.0,55378.0,Mobile
24.0,16998.0,Desktop
28.0,196355.0,Tablet
56.0,180832.0,Mobile
21.0,127172.0,Mobile
42.0,129100.0,Mobile
29.0,171161.0,Desktop
43.0,130400.0,Tablet
55.0,42737.0,Tablet
63.0,53514.0,Desktop
29.0,182609.0,Tablet
60.0,138549.0,Mobile
68.0,65232.0,Tablet
54.0,109766.0,Mobile
63.0,25461.0,Mobile
41.0,97394.0,Mobile
33.0,24323.0,Desktop
30.0,193355.0,Mobile
42.0,52040.0,Desktop
69.0,154750.0,Desktop
21.0,160821.0,Mobile
28.0,100028.0,Mobile
49.0,107734.0,Mobile
66.0,105896.0,Mobile
24.0,100793.0,Tablet
63.0,91699.0,Desktop
28.0,119835.0,Tablet
45.0,99321.0,Tablet
58.0,173989.0,Tablet
40.0,132004.0,Mobile
62.0,137297.0,Tablet
40.0,32585.0,Desktop
67.0,162732.0,Tablet
45.0,110781.0,Tablet
60.0,130318.0,Tablet
64.0,132273.0,Desktop
43.0,21968.0,Mobile
42.0,82249.0,Desktop
46.0,155312.0,Desktop
36.0,188615.0,Tablet
50.0,51119.0,Tablet
53.0,121397.0,Desktop
31.0,176110.0,Mobile
31.0,28100.0,Tablet
52.0,57794.0,Mobile
47.0,119519.0,Mobile
45.0,63121.0,Mobile
34.0,24143.0,Desktop
20.0,74376.0,Mobile
33.0,98144.0,Desktop
63.0,121528.0,Desktop
47.0,97016.0,Desktop
69.0,145604.0,Desktop
46.0,93737.0,Tablet
62.0,83677.0,Mobile
32.0,144940.0,Mobile
63.0,107889.0,Desktop
42.0,92006.0,Tablet
68.0,162627.0,Tablet
55.0,110133.0,Tablet
59.0,45090.0,Tablet
64.0,192407.0,Desktop
69.0,40476.0,Mobile
55.0,79004.0,Desktop
40.0,89469.0,Tablet
42.0,135119.0,Tablet
59.0,186377.0,Tablet
24.0,140494.0,Mobile
39.0,90650.0,Mobile
34.0,58657.0,Desktop
35.0,138270.0,Desktop
66.0,114262.0,Tablet
58.0,177930.0,Mobile
27.0,134358.0,Mobile
27.0,187375.0,Mobile
24.0,149553.0,Mobile
65.0,77841.0,Mobile
67.0,22931.0,Mobile
55.0,121951.0,Desktop
44.0,69694.0,Desktop
69.0,23635.0,Tablet
50.0,60252.0,Mobile
18.0,84017.0,Tablet
61.0,168149.0,Tablet
51.0,81953.0,Mobile
21.0,102776.0,Desktop
34.0,88212.0,Desktop
21.0,87547.0,Tablet
60.0,163126.0,Desktop
43.0,69565.0,Tablet
21.0,70153.0,Tablet
18.0,164740.0,Tablet
24.0,187131.0,Mobile
47.0,198011.0,Desktop
67.0,130095.0,Mobile
26.0,177970.0,Mobile
52.0,114281.0,Desktop
25.0,63561.0,Desktop
41.0,102473.0,Tablet
36.0,138022.0,Mobile
53.0,144552.0,Tablet
67.0,38836.0,Mobile
69.0,75420.0,Desktop
60.0,23911.0,Desktop
44.0,172107.0,Tablet
49.0,171065.0,Mobile
31.0,106216.0,Mobile
35.0,195768.0,Tablet
45.0,88080.0,Desktop
46.0,37289.0,Mobile
33.0,46346.0,Desktop
52.0,40644.0,Desktop
64.0,43279.0,Tablet
48.0,110446.0,Mobile
21.0,63638.0,Mobile
54.0,128917.0,Mobile
34.0,49341.0,Tablet
56.0,134660.0,Tablet
65.0,133481.0,Tablet
63.0,169975.0,Mobile
43.0,115957.0,Desktop
65.0,49979.0,Desktop
56.0,140576.0,Desktop
58.0,121626.0,Tablet
21.0,80109.0,Mobile
47.0,124239.0,Tablet
47.0,167999.0,Tablet
39.0,84356.0,Mobile
28.0,171473.0,Tablet
19.0,197942.0,Tablet
61.0,177773.0,Mobile
29.0,88226.0,Tablet
47.0,118658.0,Desktop
53.0,150298.0,Desktop
35.0,105808.0,Tablet
43.0,122533.0,Mobile
24.0,133525.0,Tablet
18.0,173075.0,Desktop
43.0,112571.0,Mobile
40.0,103601.0,Desktop
43.0,83160.0,Desktop
62.0,20505.0,Mobile
23.0,159453.0,Tablet
23.0,22549.0,Tablet
61.0,66149.0,Desktop
25.0,156275.0,Tablet
41.0,158000.0,Mobile
39.0,28457.0,Mobile
36.0,140293.0,Desktop
54.0,137465.0,Mobile
35.0,183183.0,Tablet
48.0,39587.0,Desktop
54.0,74354.0,Tablet
47.0,116911.0,Mobile
59.0,40312.0,Tablet
50.0,81045.0,Mobile
27.0,122764.0,Desktop
54.0,152166.0,Tablet
29.0,92994.0,Mobile
47.0,53513.0,Mobile
44.0,85446.0,Mobile
56.0,21572.0,Desktop
26.0,183140.0,Desktop
38.0,155153.0,Tablet
29.0,99872.0,Desktop
46.0,173985.0,Desktop
50.0,55378.0,Desktop
60.0,197968.0,Mobile
32.0,77189.0,Mobile
19.0,41084.0,Mobile
69.0,112240.0,Desktop
56.0,75681.0,Desktop
61.0,37418.0,Mobile
35.0,188799.0,Tablet
20.0,89860.0,Tablet
24.0,178304.0,Tablet
60.0,97168.0,Tablet
35.0,154075.0,Desktop
61.0,172543.0,Desktop
55.0,77468.0,Desktop
54.0,170877.0,Mobile
50.0,83211.0,Mobile
61.0,90012.0,Mobile
48.0,34259.0,Tablet
28.0,186134.0,Tablet
21.0,64179.0,Mobile
35.0,189930.0,Desktop
21.0,95099.0,Mobile
66.0,163096.0,Tablet
51.0,76980.0,Tablet
46.0,100170.0,Mobile
